[12:54:10 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:54:15 AM]  Logout : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:55:19 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:55:24 AM]  Logout : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:56:10 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:56:18 AM]  Logout : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:57:03 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:57:11 AM]  Logout : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:57:22 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:58:45 AM]  Nhặt +17296 beri
[12:58:49 AM]  Nhặt +6696 beri
[12:59:10 AM]  Nhặt +6435 beri
[12:59:21 AM]  Nhặt +9207 beri
[12:59:36 AM]  Nhặt +297 beri
[12:59:39 AM]  Nhặt +15543 beri
[12:59:47 AM]  Nhặt +7524 beri
[12:59:49 AM]  Nhặt +2079 beri
[12:59:52 AM]  Nhặt +14751 beri
[12:59:53 AM]  Nhặt +1287 beri
[12:59:55 AM]  Nhặt +13860 beri
[01:00:00 AM]  Nhặt +8811 beri
[01:00:11 AM]  Nhặt +10890 beri
[01:00:22 AM]  Nhặt +10692 beri
[01:00:25 AM]  Nhặt +9999 beri
[01:00:26 AM]  Logout : [Beri] 2.001.536.392 [Ruby] 1.999.558.488
[01:01:08 AM]  Login : [Beri] 2.001.536.392 [Ruby] 1.999.558.488
[01:01:12 AM]  Nhặt +1287 beri
[01:01:16 AM]  Nhặt +1188 beri
[01:02:47 AM]  Nhặt +15741 beri
[01:02:51 AM]  Logout : [Beri] 2.001.554.608 [Ruby] 1.999.558.488
[01:02:58 AM]  Login : [Beri] 2.001.554.608 [Ruby] 1.999.558.488
[01:03:00 AM]  Logout : [Beri] 2.001.554.608 [Ruby] 1.999.558.488
[02:39:28 AM]  Login : [Beri] 2.001.554.608 [Ruby] 1.999.558.488
[02:39:36 AM]  Nhặt +10692 beri
[02:39:36 AM]  Nhặt +7920 beri
[02:39:53 AM]  Nhặt +15048 beri
[02:39:57 AM]  Nhặt +16830 beri
[02:39:58 AM]  Nhặt +396 beri
[02:40:02 AM]  Nhặt +19008 beri
[02:40:03 AM]  Nhặt +13761 beri
[02:40:08 AM]  Nhặt +3960 beri
[02:40:14 AM]  Nhặt +14652 beri
[02:40:30 AM]  Nhặt +16038 beri
[02:40:31 AM]  Nhặt +11682 beri
[02:41:51 AM]  Nhặt +14454 beri
[02:41:59 AM]  Nhặt +6534 beri
[02:42:12 AM]  Nhặt +14355 beri
[02:42:15 AM]  Nhặt +19503 beri
[02:42:23 AM]  Nhặt +8217 beri
[02:42:25 AM]  Nhặt +11385 beri
[02:42:48 AM]  Nhặt +4158 beri
[02:45:30 AM]  Nhặt +891 beri
[02:47:22 AM]  Mua Bão tố -500 ruby
[02:33:30 PM]  Nhặt +2576 beri
[02:33:31 PM]  Nhặt +9016 beri
[02:33:33 PM]  Nhặt +6440 beri
[02:33:34 PM]  Nhặt +8188 beri
[02:33:34 PM]  Nhặt +11685 beri
[02:33:36 PM]  Nhặt +4692 beri
[02:33:37 PM]  Nhặt +8832 beri
[02:33:38 PM]  Nhặt +1932 beri
[02:33:42 PM]  Nhặt +950 beri
[02:33:43 PM]  Nhặt +2208 beri
[02:33:45 PM]  Nhặt +9844 beri
[02:33:47 PM]  Nhặt +8370 beri
[02:33:48 PM]  Nhặt +9936 beri
[02:33:49 PM]  Nhặt +380 beri
[02:33:50 PM]  Nhặt +17480 beri
[02:33:51 PM]  Nhặt +2418 beri
[02:33:52 PM]  Nhặt +460 beri
[02:33:54 PM]  Nhặt +12144 beri
[02:33:56 PM]  Nhặt +8091 beri
[02:33:56 PM]  Nhặt +10396 beri
[02:33:57 PM]  Nhặt +1140 beri
[02:33:59 PM]  Nhặt +12236 beri
[02:34:00 PM]  Nhặt +11684 beri
[02:34:01 PM]  Nhặt +276 beri
[02:34:02 PM]  Nhặt +11316 beri
[02:34:04 PM]  Nhặt +11592 beri
[02:34:05 PM]  Nhặt +8550 beri
[02:34:06 PM]  Nhặt +460 beri
[02:34:07 PM]  Nhặt +3312 beri
[02:34:07 PM]  Nhặt +12420 beri
[02:34:08 PM]  Nhặt +13432 beri
[02:34:10 PM]  Nhặt +12834 beri
[02:34:11 PM]  Nhặt +10323 beri
[02:34:14 PM]  Nhặt +1023 beri
[02:34:16 PM]  Nhặt +13870 beri
[02:34:17 PM]  Nhặt +11408 beri
[02:34:18 PM]  Nhặt +5487 beri
[02:34:19 PM]  Nhặt +930 beri
[02:34:20 PM]  Nhặt +17298 beri
[02:34:21 PM]  Nhặt +17112 beri
[02:34:22 PM]  Nhặt +16740 beri
[02:34:23 PM]  Nhặt +15580 beri
[02:34:24 PM]  Nhặt +6624 beri
[02:34:26 PM]  Nhặt +5060 beri
[02:34:27 PM]  Nhặt +3534 beri
[02:34:28 PM]  Nhặt +14694 beri
[02:34:28 PM]  Nhặt +14136 beri
[02:34:29 PM]  Nhặt +12648 beri
[02:34:30 PM]  Nhặt +6935 beri
[02:34:32 PM]  Nhặt +11776 beri
[02:34:33 PM]  Nhặt +17112 beri
[02:34:34 PM]  Nhặt +13113 beri
[02:34:35 PM]  Nhặt +13206 beri
[02:34:38 PM]  Nhặt +9393 beri
[02:34:38 PM]  Nhặt +17670 beri
[02:34:39 PM]  Nhặt +13432 beri
[02:34:40 PM]  Nhặt +5152 beri
[02:34:41 PM]  Nhặt +1656 beri
[02:34:43 PM]  Nhặt +16560 beri
[02:34:45 PM]  Nhặt +3956 beri
[02:34:46 PM]  Nhặt +3312 beri
[02:34:47 PM]  Nhặt +8924 beri
[02:34:49 PM]  Nhặt +10120 beri
[02:34:49 PM]  Nhặt +5612 beri
[02:34:50 PM]  Nhặt +16100 beri
[02:34:51 PM]  Nhặt +7360 beri
[02:34:52 PM]  Nhặt +10304 beri
[02:34:53 PM]  Nhặt +8372 beri
[02:34:54 PM]  Nhặt +12788 beri
[02:34:58 PM]  Nhặt +16192 beri
[02:34:59 PM]  Nhặt +14720 beri
[02:35:00 PM]  Nhặt +4600 beri
[02:35:01 PM]  Nhặt +644 beri
[02:35:02 PM]  Nhặt +10120 beri
[02:35:03 PM]  Nhặt +14440 beri
[02:35:05 PM]  Nhặt +14260 beri
[02:35:06 PM]  Nhặt +5520 beri
[02:35:07 PM]  Nhặt +15088 beri
[02:35:08 PM]  Nhặt +16833 beri
[02:35:09 PM]  Nhặt +8004 beri
[02:35:09 PM]  Nhặt +12604 beri
[02:35:10 PM]  Nhặt +15548 beri
[02:35:11 PM]  Nhặt +2208 beri
[02:35:12 PM]  Nhặt +11408 beri
[02:35:13 PM]  Nhặt +2300 beri
[02:35:14 PM]  Nhặt +4048 beri
[02:35:17 PM]  Nhặt +14904 beri
[02:35:18 PM]  Nhặt +12420 beri
[02:35:19 PM]  Nhặt +15916 beri
[02:35:20 PM]  Nhặt +7636 beri
[02:35:20 PM]  Nhặt +10488 beri
[02:35:22 PM]  Nhặt +9500 beri
[02:35:25 PM]  Nhặt +6992 beri
[02:35:26 PM]  Nhặt +18124 beri
[02:35:27 PM]  Nhặt +11132 beri
[02:35:28 PM]  Nhặt +13340 beri
[02:35:29 PM]  Nhặt +7812 beri
[02:35:31 PM]  Nhặt +15531 beri
[02:35:31 PM]  Nhặt +6532 beri
[02:35:32 PM]  Nhặt +1012 beri
[02:35:34 PM]  Nhặt +9844 beri
[02:35:37 PM]  Nhặt +5700 beri
[02:35:38 PM]  Nhặt +1564 beri
[02:35:39 PM]  Nhặt +2116 beri
[02:35:41 PM]  Nhặt +15640 beri
[02:35:43 PM]  Nhặt +11500 beri
[02:35:44 PM]  Nhặt +11904 beri
[02:35:45 PM]  Nhặt +8360 beri
[02:35:46 PM]  Nhặt +14352 beri
[02:35:48 PM]  Nhặt +11224 beri
[02:35:49 PM]  Nhặt +3128 beri
[02:35:52 PM]  Nhặt +17484 beri
[02:35:54 PM]  Nhặt +14628 beri
[02:35:54 PM]  Nhặt +4876 beri
[02:35:55 PM]  Nhặt +15640 beri
[02:35:57 PM]  Nhặt +460 beri
[02:35:58 PM]  Nhặt +5022 beri
[02:35:59 PM]  Nhặt +11960 beri
[02:36:01 PM]  Nhặt +2565 beri
[02:36:02 PM]  Nhặt +16100 beri
[02:36:03 PM]  Nhặt +11592 beri
[02:36:04 PM]  Nhặt +7452 beri
[02:36:05 PM]  Nhặt +3496 beri
[02:36:06 PM]  Nhặt +1748 beri
[02:36:07 PM]  Nhặt +17763 beri
[02:36:08 PM]  Nhặt +13680 beri
[02:36:09 PM]  Nhặt +828 beri
[02:36:11 PM]  Nhặt +6164 beri
[02:36:12 PM]  Nhặt +5673 beri
[02:36:14 PM]  Nhặt +5888 beri
[02:36:14 PM]  Nhặt +4692 beri
[02:36:15 PM]  Nhặt +8004 beri
[02:36:17 PM]  Nhặt +6164 beri
[02:36:18 PM]  Nhặt +16284 beri
[02:36:20 PM]  Nhặt +14996 beri
[02:36:23 PM]  Nhặt +5336 beri
[02:36:24 PM]  Nhặt +8096 beri
[02:36:25 PM]  Nhặt +14720 beri
[02:36:25 PM]  Nhặt +15364 beri
[02:36:28 PM]  Nhặt +17480 beri
[02:36:30 PM]  Nhặt +3588 beri
[02:36:31 PM]  Nhặt +6975 beri
[02:36:33 PM]  Nhặt +12236 beri
[02:36:35 PM]  Nhặt +14535 beri
[02:36:37 PM]  Nhặt +14444 beri
[02:36:37 PM]  Nhặt +5152 beri
[02:36:38 PM]  Nhặt +14694 beri
[02:36:41 PM]  Nhặt +10396 beri
[02:36:42 PM]  Nhặt +10672 beri
[02:36:44 PM]  Nhặt +4370 beri
[02:36:45 PM]  Nhặt +14628 beri
[02:36:46 PM]  Nhặt +12927 beri
[02:36:48 PM]  Nhặt +4508 beri
[02:36:49 PM]  Nhặt +2852 beri
[02:36:51 PM]  Nhặt +12512 beri
[02:36:52 PM]  Nhặt +17100 beri
[02:36:54 PM]  Nhặt +2511 beri
[02:36:55 PM]  Nhặt +1656 beri
[02:36:56 PM]  Nhặt +12648 beri
[02:36:57 PM]  Nhặt +10764 beri
[02:36:59 PM]  Nhặt +8832 beri
[02:37:01 PM]  Nhặt +13708 beri
[02:37:04 PM]  Nhặt +18308 beri
[02:37:05 PM]  Nhặt +16740 beri
[02:37:06 PM]  Nhặt +15159 beri
[02:37:08 PM]  Nhặt +9025 beri
[02:37:10 PM]  Nhặt +14787 beri
[02:37:11 PM]  Nhặt +10488 beri
[02:37:14 PM]  Nhặt +13524 beri
[02:37:15 PM]  Nhặt +17298 beri
[02:37:16 PM]  Nhặt +3040 beri
[02:37:17 PM]  Nhặt +5208 beri
[02:37:18 PM]  Nhặt +4048 beri
[02:37:20 PM]  Nhặt +1932 beri
[02:37:21 PM]  Nhặt +11532 beri
[02:37:22 PM]  Nhặt +5208 beri
[02:37:24 PM]  Nhặt +3534 beri
[02:37:25 PM]  Nhặt +16928 beri
[02:37:27 PM]  Nhặt +15345 beri
[02:37:28 PM]  Nhặt +17296 beri
[02:37:30 PM]  Nhặt +12788 beri
[02:37:31 PM]  Nhặt +1710 beri
[02:37:33 PM]  Nhặt +16275 beri
[02:37:34 PM]  Nhặt +12276 beri
[02:37:35 PM]  Nhặt +6789 beri
[02:37:36 PM]  Nhặt +17480 beri
[02:37:37 PM]  Nhặt +9393 beri
[02:37:39 PM]  Nhặt +2375 beri
[02:37:39 PM]  Nhặt +13984 beri
[02:37:40 PM]  Nhặt +2418 beri
[02:37:43 PM]  Nhặt +1209 beri
[02:37:44 PM]  Nhặt +7905 beri
[02:37:45 PM]  Nhặt +3680 beri
[02:37:46 PM]  Nhặt +10925 beri
[02:37:47 PM]  Nhặt +7068 beri
[02:37:48 PM]  Nhặt +7084 beri
[02:37:52 PM]  Nhặt +11997 beri
[02:37:53 PM]  Nhặt +16150 beri
[02:37:55 PM]  Nhặt +3348 beri
[02:37:56 PM]  Nhặt +8832 beri
[02:37:59 PM]  Nhặt +11408 beri
[02:38:00 PM]  Nhặt +6882 beri
[02:38:02 PM]  Nhặt +13490 beri
[02:38:03 PM]  Logout : [Beri] 2.008.178.402 [Ruby] 1.999.541.649
[02:39:01 PM]  Login : [Beri] 2.008.178.402 [Ruby] 1.999.541.649
[02:39:03 PM]  Nhặt +15996 beri
[02:39:04 PM]  Nhặt +14973 beri
[02:39:05 PM]  Nhặt +4092 beri
[02:39:06 PM]  Nhặt +17664 beri
[02:39:08 PM]  Nhặt +17577 beri
[02:39:09 PM]  Nhặt +17480 beri
[02:39:10 PM]  Nhặt +6164 beri
[02:39:11 PM]  Nhặt +9384 beri
[02:39:13 PM]  Nhặt +3772 beri
[02:39:14 PM]  Nhặt +15364 beri
[02:39:15 PM]  Nhặt +11684 beri
[02:39:16 PM]  Nhặt +18321 beri
[02:39:17 PM]  Nhặt +736 beri
[02:39:24 PM]  Nhặt +2755 beri
[02:39:25 PM]  Nhặt +17112 beri
[02:39:26 PM]  Nhặt +1380 beri
[02:39:27 PM]  Nhặt +1104 beri
[02:39:28 PM]  Nhặt +15088 beri
[02:39:29 PM]  Nhặt +6975 beri
[02:39:31 PM]  Nhặt +14915 beri
[02:39:32 PM]  Nhặt +8188 beri
[02:39:33 PM]  Nhặt +14076 beri
[02:39:34 PM]  Nhặt +736 beri
[02:39:35 PM]  Nhặt +16647 beri
[02:39:36 PM]  Nhặt +13524 beri
[02:39:37 PM]  Nhặt +5888 beri
[02:39:40 PM]  Nhặt +8360 beri
[02:39:41 PM]  Nhặt +7636 beri
[02:39:43 PM]  Nhặt +4508 beri
[02:39:44 PM]  Nhặt +8372 beri
[02:39:45 PM]  Nhặt +16100 beri
[02:39:46 PM]  Nhặt +12604 beri
[02:39:47 PM]  Nhặt +11115 beri
[02:39:50 PM]  Nhặt +13984 beri
[02:39:51 PM]  Nhặt +3956 beri
[02:39:52 PM]  Nhặt +14260 beri
[02:39:53 PM]  Nhặt +736 beri
[02:39:54 PM]  Nhặt +13800 beri
[02:39:55 PM]  Nhặt +2576 beri
[02:39:59 PM]  Nhặt +2208 beri
[02:40:00 PM]  Nhặt +14996 beri
[02:40:01 PM]  Nhặt +1288 beri
[02:40:01 PM]  Nhặt +6072 beri
[02:40:02 PM]  Nhặt +16008 beri
[02:40:03 PM]  Nhặt +5796 beri
[02:40:04 PM]  Nhặt +7268 beri
[02:40:05 PM]  Nhặt +11685 beri
[02:40:07 PM]  Nhặt +5888 beri
[02:40:08 PM]  Nhặt +4048 beri
[02:40:10 PM]  Nhặt +15824 beri
[02:40:11 PM]  Nhặt +11960 beri
[02:40:12 PM]  Nhặt +13984 beri
[02:40:13 PM]  Nhặt +10545 beri
[02:40:14 PM]  Nhặt +18032 beri
[02:40:15 PM]  Nhặt +6716 beri
[02:40:16 PM]  Nhặt +3680 beri
[02:40:17 PM]  Nhặt +6624 beri
[02:40:18 PM]  Nhặt +3680 beri
[02:40:19 PM]  Nhặt +2944 beri
[02:40:21 PM]  Nhặt +17112 beri
[02:40:21 PM]  Nhặt +2116 beri
[02:40:23 PM]  Nhặt +1104 beri
[02:40:23 PM]  Nhặt +4324 beri
[02:40:24 PM]  Nhặt +4324 beri
[02:40:25 PM]  Nhặt +3312 beri
[02:40:26 PM]  Nhặt +16192 beri
[02:40:30 PM]  Nhặt +13248 beri
[02:40:31 PM]  Nhặt +16100 beri
[02:40:32 PM]  Nhặt +8832 beri
[02:40:32 PM]  Nhặt +2484 beri
[02:40:33 PM]  Nhặt +14996 beri
[02:40:35 PM]  Nhặt +17020 beri
[02:40:36 PM]  Nhặt +11684 beri
[02:40:37 PM]  Nhặt +8740 beri
[02:40:39 PM]  Nhặt +6900 beri
[02:40:40 PM]  Nhặt +2576 beri
[02:40:41 PM]  Nhặt +10764 beri
[02:40:42 PM]  Nhặt +16836 beri
[02:40:43 PM]  Nhặt +4968 beri
[02:40:43 PM]  Nhặt +16928 beri
[02:40:46 PM]  Nhặt +2116 beri
[02:40:47 PM]  Nhặt +6840 beri
[02:40:48 PM]  Nhặt +8280 beri
[02:40:49 PM]  Nhặt +5152 beri
[02:40:51 PM]  Nhặt +9200 beri
[02:40:52 PM]  Nhặt +7728 beri
[02:40:53 PM]  Nhặt +7068 beri
[02:40:53 PM]  Nhặt +12144 beri
[02:40:54 PM]  Nhặt +3705 beri
[02:40:55 PM]  Nhặt +14444 beri
[02:40:56 PM]  Nhặt +7084 beri
[02:40:57 PM]  Nhặt +12696 beri
[02:40:58 PM]  Nhặt +1380 beri
[02:40:59 PM]  Nhặt +6231 beri
[02:41:00 PM]  Nhặt +14260 beri
[02:41:01 PM]  Nhặt +11224 beri
[02:41:02 PM]  Nhặt +13764 beri
[02:41:03 PM]  Nhặt +10640 beri
[02:41:04 PM]  Nhặt +3312 beri
[02:41:06 PM]  Nhặt +6045 beri
[02:41:07 PM]  Nhặt +10580 beri
[02:41:08 PM]  Nhặt +9016 beri
[02:41:09 PM]  Nhặt +2976 beri
[02:41:10 PM]  Nhặt +9025 beri
[02:41:11 PM]  Nhặt +4232 beri
[02:41:13 PM]  Nhặt +4140 beri
[02:41:14 PM]  Nhặt +3404 beri
[02:41:14 PM]  Nhặt +6045 beri
[02:41:15 PM]  Nhặt +16652 beri
[02:41:17 PM]  Nhặt +2660 beri
[02:41:18 PM]  Nhặt +4324 beri
[02:41:20 PM]  Nhặt +13432 beri
[02:41:23 PM]  Nhặt +10488 beri
[02:41:24 PM]  Nhặt +7719 beri
[02:41:24 PM]  Nhặt +13775 beri
[02:41:25 PM]  Nhặt +4968 beri
[02:41:27 PM]  Nhặt +17756 beri
[02:41:28 PM]  Nhặt +18124 beri
[02:41:30 PM]  Nhặt +13950 beri
[02:41:32 PM]  Nhặt +184 beri
[02:41:34 PM]  Nhặt +12880 beri
[02:41:35 PM]  Nhặt +10830 beri
[02:41:35 PM]  Nhặt +3128 beri
[02:41:36 PM]  Nhặt +16376 beri
[02:41:37 PM]  Nhặt +2484 beri
[02:41:38 PM]  Nhặt +3128 beri
[02:41:39 PM]  Logout : [Beri] 2.009.323.399 [Ruby] 1.999.541.649
[02:43:29 PM]  Login : [Beri] 2.009.323.399 [Ruby] 1.999.541.649
[02:43:31 PM]  Nhặt +17020 beri
[02:43:37 PM]  Nhặt +5208 beri
[02:43:37 PM]  Nhặt +2046 beri
[02:43:41 PM]  Nhặt +14720 beri
[02:43:44 PM]  Nhặt +8188 beri
[02:43:47 PM]  Nhặt +18335 beri
[02:43:48 PM]  Nhặt +17763 beri
[02:43:48 PM]  Nhặt +15456 beri
[02:43:50 PM]  Nhặt +368 beri
[02:43:51 PM]  Nhặt +2325 beri
[02:43:52 PM]  Nhặt +2511 beri
[02:43:53 PM]  Nhặt +6164 beri
[02:43:54 PM]  Nhặt +8832 beri
[02:43:55 PM]  Nhặt +7220 beri
[02:43:57 PM]  Nhặt +10856 beri
[02:43:58 PM]  Nhặt +2576 beri
[02:43:59 PM]  Nhặt +13020 beri
[02:44:01 PM]  Nhặt +4692 beri
[02:44:03 PM]  Nhặt +16150 beri
[02:44:04 PM]  Nhặt +16284 beri
[02:44:05 PM]  Nhặt +7820 beri
[02:44:06 PM]  Nhặt +8004 beri
[02:44:07 PM]  Nhặt +12972 beri
[02:44:07 PM]  Nhặt +16376 beri
[02:44:09 PM]  Nhặt +1932 beri
[02:44:10 PM]  Nhặt +16192 beri
[02:44:11 PM]  Nhặt +18032 beri
[02:44:12 PM]  Nhặt +6808 beri
[02:44:13 PM]  Nhặt +18905 beri
[02:44:15 PM]  Nhặt +14168 beri
[02:44:16 PM]  Nhặt +552 beri
[02:44:17 PM]  Nhặt +16275 beri
[02:44:19 PM]  Nhặt +460 beri
[02:44:20 PM]  Nhặt +3496 beri
[02:44:21 PM]  Nhặt +16008 beri
[02:44:22 PM]  Nhặt +2208 beri
[02:44:23 PM]  Nhặt +12604 beri
[02:44:26 PM]  Nhặt +17572 beri
[02:44:27 PM]  Nhặt +7315 beri
[02:44:28 PM]  Nhặt +15531 beri
[02:44:29 PM]  Nhặt +644 beri
[02:44:30 PM]  Nhặt +8464 beri
[02:44:30 PM]  Nhặt +5060 beri
[02:44:31 PM]  Nhặt +10580 beri
[02:44:32 PM]  Nhặt +12788 beri
[02:44:34 PM]  Nhặt +11500 beri
[02:44:35 PM]  Nhặt +9393 beri
[02:44:37 PM]  Nhặt +1104 beri
[02:44:38 PM]  Nhặt +18124 beri
[02:44:40 PM]  Nhặt +12972 beri
[02:44:40 PM]  Nhặt +4655 beri
[02:44:41 PM]  Nhặt +8004 beri
[02:44:43 PM]  Nhặt +18216 beri
[02:44:44 PM]  Nhặt +2668 beri
[02:44:46 PM]  Nhặt +11868 beri
[02:44:48 PM]  Nhặt +6650 beri
[02:44:49 PM]  Nhặt +13708 beri
[02:44:53 PM]  Nhặt +9021 beri
[02:44:56 PM]  Nhặt +1900 beri
[02:44:58 PM]  Nhặt +736 beri
[02:44:59 PM]  Nhặt +1840 beri
[02:45:00 PM]  Nhặt +6808 beri
[02:45:01 PM]  Nhặt +4278 beri
[02:45:01 PM]  Nhặt +11040 beri
[02:45:02 PM]  Nhặt +1380 beri
[02:45:03 PM]  Nhặt +1425 beri
[02:45:04 PM]  Nhặt +5244 beri
[02:45:05 PM]  Nhặt +92 beri
[02:45:06 PM]  Nhặt +13708 beri
[02:45:08 PM]  Nhặt +2604 beri
[02:45:09 PM]  Nhặt +4416 beri
[02:45:10 PM]  Nhặt +13984 beri
[02:45:11 PM]  Nhặt +10640 beri
[02:45:12 PM]  Nhặt +10028 beri
[02:45:14 PM]  Nhặt +6256 beri
[02:45:17 PM]  Nhặt +1472 beri
[02:45:18 PM]  Nhặt +11590 beri
[02:45:19 PM]  Nhặt +3069 beri
[02:45:20 PM]  Nhặt +18216 beri
[02:45:21 PM]  Nhặt +17388 beri
[02:45:23 PM]  Nhặt +6808 beri
[02:45:25 PM]  Nhặt +13432 beri
[02:45:26 PM]  Nhặt +4940 beri
[02:45:28 PM]  Nhặt +9476 beri
[02:45:29 PM]  Nhặt +11960 beri
[02:45:30 PM]  Nhặt +15548 beri
[02:45:31 PM]  Nhặt +3720 beri
[02:45:32 PM]  Nhặt +7360 beri
[02:45:34 PM]  Nhặt +8550 beri
[02:45:35 PM]  Nhặt +11132 beri
[02:45:36 PM]  Nhặt +3772 beri
[02:45:39 PM]  Nhặt +12144 beri
[02:45:41 PM]  Nhặt +2392 beri
[02:45:42 PM]  Nhặt +736 beri
[02:45:45 PM]  Nhặt +6808 beri
[02:45:46 PM]  Nhặt +6072 beri
[02:45:48 PM]  Nhặt +13156 beri
[02:45:49 PM]  Nhặt +13585 beri
[02:45:50 PM]  Nhặt +14168 beri
[02:45:51 PM]  Nhặt +8648 beri
[02:45:53 PM]  Nhặt +16284 beri
[02:45:54 PM]  Nhặt +10028 beri
[02:45:56 PM]  Nhặt +16740 beri
[02:45:57 PM]  Nhặt +17860 beri
[02:45:58 PM]  Nhặt +9752 beri
[02:45:59 PM]  Nhặt +6440 beri
[02:46:00 PM]  Nhặt +3496 beri
[02:46:02 PM]  Nhặt +3496 beri
[02:46:04 PM]  Nhặt +186 beri
[02:46:05 PM]  Nhặt +2090 beri
[02:46:06 PM]  Nhặt +14076 beri
[02:46:08 PM]  Nhặt +15456 beri
[02:46:09 PM]  Nhặt +9660 beri
[02:46:11 PM]  Nhặt +17020 beri
[02:46:12 PM]  Nhặt +2604 beri
[02:46:13 PM]  Nhặt +7220 beri
[02:46:14 PM]  Nhặt +1104 beri
[02:46:15 PM]  Nhặt +1288 beri
[02:46:17 PM]  Nhặt +5704 beri
[02:46:18 PM]  Nhặt +13524 beri
[02:46:22 PM]  Nhặt +14508 beri
[02:46:27 PM]  Nhặt +9025 beri
[02:46:27 PM]  Nhặt +7728 beri
[02:46:28 PM]  Nhặt +15272 beri
[02:46:29 PM]  Nhặt +14076 beri
[02:46:32 PM]  Nhặt +9951 beri
[02:46:33 PM]  Nhặt +18042 beri
[02:46:37 PM]  Nhặt +4784 beri
[02:46:38 PM]  Nhặt +12512 beri
[02:46:39 PM]  Nhặt +10580 beri
[02:46:39 PM]  Nhặt +3772 beri
[02:46:42 PM]  Nhặt +16468 beri
[02:46:43 PM]  Nhặt +9785 beri
[02:46:44 PM]  Nhặt +12972 beri
[02:46:47 PM]  Nhặt +16468 beri
[02:46:48 PM]  Nhặt +5796 beri
[02:46:49 PM]  Nhặt +2139 beri
[02:46:52 PM]  Nhặt +12730 beri
[02:46:53 PM]  Nhặt +9016 beri
[02:46:54 PM]  Nhặt +16652 beri
[02:46:55 PM]  Nhặt +8832 beri
[02:46:56 PM]  Nhặt +9844 beri
[02:46:57 PM]  Nhặt +14229 beri
[02:46:58 PM]  Nhặt +11408 beri
[02:46:59 PM]  Nhặt +644 beri
[02:47:00 PM]  Nhặt +10764 beri
[02:47:01 PM]  Nhặt +5612 beri
[02:47:03 PM]  Nhặt +5208 beri
[02:47:05 PM]  Nhặt +11592 beri
[02:47:06 PM]  Nhặt +12927 beri
[02:47:07 PM]  Nhặt +10488 beri
[02:47:08 PM]  Nhặt +18124 beri
[02:47:09 PM]  Nhặt +6348 beri
[02:47:10 PM]  Nhặt +9016 beri
[02:47:11 PM]  Nhặt +1748 beri
[02:47:12 PM]  Nhặt +8556 beri
[02:47:15 PM]  Nhặt +8463 beri
[02:47:19 PM]  Nhặt +1425 beri
[02:47:21 PM]  Nhặt +14812 beri
[02:47:22 PM]  Nhặt +9016 beri
[02:47:23 PM]  Nhặt +17391 beri
[02:47:24 PM]  Nhặt +2576 beri
[02:47:26 PM]  Nhặt +11625 beri
[02:47:26 PM]  Nhặt +16554 beri
[02:47:27 PM]  Nhặt +9120 beri
[02:47:28 PM]  Nhặt +4324 beri
[02:47:30 PM]  Nhặt +13524 beri
[02:47:31 PM]  Nhặt +558 beri
[02:47:32 PM]  Nhặt +1380 beri
[02:47:35 PM]  Nhặt +3720 beri
[02:47:37 PM]  Nhặt +3515 beri
[02:47:38 PM]  Nhặt +15364 beri
[02:47:39 PM]  Nhặt +12236 beri
[02:47:40 PM]  Nhặt +4692 beri
[02:47:41 PM]  Nhặt +3680 beri
[02:47:41 PM]  Nhặt +4416 beri
[02:47:43 PM]  Nhặt +10881 beri
[02:47:49 PM]  Nhặt +552 beri
[02:47:50 PM]  Nhặt +1710 beri
[02:47:51 PM]  Nhặt +10304 beri
[02:47:53 PM]  Nhặt +14260 beri
[02:47:54 PM]  Nhặt +16008 beri
[02:47:56 PM]  Nhặt +8928 beri
[02:47:56 PM]  Nhặt +1380 beri
[02:47:59 PM]  Nhặt +10735 beri
[02:48:00 PM]  Nhặt +18321 beri
[02:48:02 PM]  Nhặt +279 beri
[02:48:03 PM]  Nhặt +6440 beri
[03:06:04 PM]  Nhặt +4851 beri
[03:06:04 PM]  Nhặt +16335 beri
[03:06:09 PM]  Nhặt +18117 beri
[03:06:14 PM]  Nhặt +10593 beri
[03:06:19 PM]  Nhặt +18810 beri
[03:06:21 PM]  Nhặt +9702 beri
[03:06:22 PM]  Nhặt +7722 beri
[03:06:22 PM]  Nhặt +1980 beri
[03:06:23 PM]  Nhặt +7524 beri
[03:06:27 PM]  Nhặt +2772 beri
[03:06:29 PM]  Nhặt +13365 beri
[03:06:30 PM]  Nhặt +3366 beri
[03:06:35 PM]  Nhặt +14058 beri
[03:06:43 PM]  Nhặt +6930 beri
[03:06:46 PM]  Nhặt +17622 beri
[03:06:52 PM]  Nhặt +6336 beri
[03:06:54 PM]  Nhặt +16137 beri
[03:06:57 PM]  Nhặt +5742 beri
